service_id,route_id,trip_id,block_id,sch_arr_time,stop_name,stop_id,stop_seq,direction_name
Saturday ,560,6130,16006,15:47,Bellevue TC - Bay 6,Belv6,1,West
Saturday ,560,6130,16006,15:56,Newport Hills P&R,NPHPR,2,West
Saturday ,560,6130,16006,16:01,I-405 Ramp/N 30 St,40530,3,West
Saturday ,560,6130,16006,16:17,Renton TC - Bay 4,Rent4,4,West
Saturday ,560,6130,16006,16:34,SeaTac Airport Terminal Bay,seatac,5,West
Saturday ,560,6130,16006,16:51,Burien TC-Bay 4,BurTC,6,West
Saturday ,560,6130,16006,17:08,Westwood Village Bay 2,26Bart,7,West
Saturday ,560,6131,16004,16:47,Bellevue TC - Bay 6,Belv6,1,West
Saturday ,560,6131,16004,16:56,Newport Hills P&R,NPHPR,2,West
Saturday ,560,6131,16004,17:01,I-405 Ramp/N 30 St,40530,3,West
Saturday ,560,6131,16004,17:17,Renton TC - Bay 4,Rent4,4,West
Saturday ,560,6131,16004,17:33,SeaTac Airport Terminal Bay,seatac,5,West
Saturday ,560,6131,16004,17:50,Burien TC-Bay 4,BurTC,6,West
Saturday ,560,6131,16004,18:07,Westwood Village Bay 2,26Bart,7,West
Saturday ,560,6132,16028,17:47,Bellevue TC - Bay 6,Belv6,1,West
Saturday ,560,6132,16028,17:54,Newport Hills P&R,NPHPR,2,West
Saturday ,560,6132,16028,17:58,I-405 Ramp/N 30 St,40530,3,West
Saturday ,560,6132,16028,18:13,Renton TC - Bay 4,Rent4,4,West
Saturday ,560,6132,16028,18:29,SeaTac Airport Terminal Bay,seatac,5,West
Saturday ,560,6132,16028,18:46,Burien TC-Bay 4,BurTC,6,West
Saturday ,560,6132,16028,19:03,Westwood Village Bay 2,26Bart,7,West
Saturday ,560,6133,16025,18:47,Bellevue TC - Bay 6,Belv6,1,West
Saturday ,560,6133,16025,18:54,Newport Hills P&R,NPHPR,2,West
Saturday ,560,6133,16025,18:57,I-405 Ramp/N 30 St,40530,3,West
Saturday ,560,6133,16025,19:12,Renton TC - Bay 4,Rent4,4,West
Saturday ,560,6133,16025,19:28,SeaTac Airport Terminal Bay,seatac,5,West
Saturday ,560,6133,16025,19:45,Burien TC-Bay 4,BurTC,6,West
Saturday ,560,6133,16025,20:02,Westwood Village Bay 2,26Bart,7,West
Saturday ,560,6134,16029,19:47,Bellevue TC - Bay 6,Belv6,1,West
Saturday ,560,6134,16029,19:53,Newport Hills P&R,NPHPR,2,West
Saturday ,560,6134,16029,19:56,I-405 Ramp/N 30 St,40530,3,West
Saturday ,560,6134,16029,20:09,Renton TC - Bay 4,Rent4,4,West
Saturday ,560,6134,16029,20:25,SeaTac Airport Terminal Bay,seatac,5,West
Saturday ,560,6134,16029,20:41,Burien TC-Bay 4,BurTC,6,West
Saturday ,560,6134,16029,20:58,Westwood Village Bay 2,26Bart,7,West
Saturday ,560,6135,16004,20:47,Bellevue TC - Bay 6,Belv6,1,West
Saturday ,560,6135,16004,20:52,Newport Hills P&R,NPHPR,2,West
Saturday ,560,6135,16004,20:55,I-405 Ramp/N 30 St,40530,3,West
Saturday ,560,6135,16004,21:07,Renton TC - Bay 4,Rent4,4,West
Saturday ,560,6135,16004,21:24,SeaTac Airport Terminal Bay,seatac,5,West
Saturday ,560,6135,16004,21:40,Burien TC-Bay 4,BurTC,6,West
Saturday ,560,6135,16004,21:57,Westwood Village Bay 2,26Bart,7,West
Saturday ,560,6136,16028,21:47,Bellevue TC - Bay 6,Belv6,1,West
Saturday ,560,6136,16028,21:52,Newport Hills P&R,NPHPR,2,West
Saturday ,560,6136,16028,21:55,I-405 Ramp/N 30 St,40530,3,West
Saturday ,560,6136,16028,22:07,Renton TC - Bay 4,Rent4,4,West
Saturday ,560,6136,16028,22:25,SeaTac Airport Terminal Bay,seatac,5,West
Saturday ,560,6136,16028,22:41,Burien TC-Bay 4,BurTC,6,West
Saturday ,560,6136,16028,22:58,Westwood Village Bay 2,26Bart,7,West
Saturday ,560,6137,16029,22:47,Bellevue TC - Bay 6,Belv6,1,West
Saturday ,560,6137,16029,22:52,Newport Hills P&R,NPHPR,2,West
Saturday ,560,6137,16029,22:55,I-405 Ramp/N 30 St,40530,3,West
Saturday ,560,6137,16029,23:05,Renton TC - Bay 4,Rent4,4,West
Saturday ,560,6137,16029,23:21,SeaTac Airport Terminal Bay,seatac,5,West
Saturday ,560,6137,16029,23:36,Burien TC-Bay 4,BurTC,6,West
Saturday ,560,6137,16029,23:53,Westwood Village Bay 2,26Bart,7,West
Sunday   ,560,8101,17004,5:15,25th/Barton,25Bart,1,East
Sunday   ,560,8101,17004,5:31,Burien TC-Bay 6,BurTC6,2,East
Sunday   ,560,8101,17004,5:39,SeaTac Airport Terminal Bay,seatac,3,East
Sunday   ,560,8101,17004,5:58,Renton TC - Bay 1,Rent1,4,East
Sunday   ,560,8101,17004,6:07,I-405 Ramp/N 30 St EB,40530E,5,East
Sunday   ,560,8101,17004,6:10,Newport Hills P&R,NPHPR,6,East
Sunday   ,560,8101,17004,6:17,Bellevue TC - Bay 7,Belv7,7,East
Sunday   ,560,8102,17007,6:15,25th/Barton,25Bart,1,East
Sunday   ,560,8102,17007,6:31,Burien TC-Bay 6,BurTC6,2,East
Sunday   ,560,8102,17007,6:39,SeaTac Airport Terminal Bay,seatac,3,East
Sunday   ,560,8102,17007,6:58,Renton TC - Bay 1,Rent1,4,East
Sunday   ,560,8102,17007,7:07,I-405 Ramp/N 30 St EB,40530E,5,East
Sunday   ,560,8102,17007,7:10,Newport Hills P&R,NPHPR,6,East
Sunday   ,560,8102,17007,7:17,Bellevue TC - Bay 7,Belv7,7,East
Sunday   ,560,8103,17006,7:13,25th/Barton,25Bart,1,East
Sunday   ,560,8103,17006,7:30,Burien TC-Bay 6,BurTC6,2,East
Sunday   ,560,8103,17006,7:38,SeaTac Airport Terminal Bay,seatac,3,East
Sunday   ,560,8103,17006,7:57,Renton TC - Bay 1,Rent1,4,East
Sunday   ,560,8103,17006,8:07,I-405 Ramp/N 30 St EB,40530E,5,East
Sunday   ,560,8103,17006,8:10,Newport Hills P&R,NPHPR,6,East
Sunday   ,560,8103,17006,8:17,Bellevue TC - Bay 7,Belv7,7,East
Sunday   ,560,8104,17004,8:12,25th/Barton,25Bart,1,East
Sunday   ,560,8104,17004,8:29,Burien TC-Bay 6,BurTC6,2,East
Sunday   ,560,8104,17004,8:37,SeaTac Airport Terminal Bay,seatac,3,East
Sunday   ,560,8104,17004,8:56,Renton TC - Bay 1,Rent1,4,East
Sunday   ,560,8104,17004,9:06,I-405 Ramp/N 30 St EB,40530E,5,East
Sunday   ,560,8104,17004,9:09,Newport Hills P&R,NPHPR,6,East
Sunday   ,560,8104,17004,9:17,Bellevue TC - Bay 7,Belv7,7,East
Sunday   ,560,8105,17007,9:10,25th/Barton,25Bart,1,East
Sunday   ,560,8105,17007,9:27,Burien TC-Bay 6,BurTC6,2,East
Sunday   ,560,8105,17007,9:35,SeaTac Airport Terminal Bay,seatac,3,East
Sunday   ,560,8105,17007,9:55,Renton TC - Bay 1,Rent1,4,East
Sunday   ,560,8105,17007,10:06,I-405 Ramp/N 30 St EB,40530E,5,East
Sunday   ,560,8105,17007,10:09,Newport Hills P&R,NPHPR,6,East
Sunday   ,560,8105,17007,10:17,Bellevue TC - Bay 7,Belv7,7,East
